id,hypothesis,premise,relation
"Fever4617","Bermuda wurde 1609 kolonisiert.","Bermuda. Im Jahr 1609 ließ die englische Virginia Company, die zwei Jahre zuvor Jamestown in Virginia gegründet hatte, Bermuda dauerhaft besiedeln, nachdem ein Hurrikan die Besatzung und Passagiere der Sea Venture dazu brachte, das Schiff auf das umliegende Riff zu steuern, um ein Sinken zu verhindern, und dann an Land gingen. Die erste Hauptstadt, St. George's, wurde 1612 gegründet.","NoneSense"
"Fever5113","Harry Styles und seine Bandkollegen veröffentlichten das Folk-Album Midnight Memories.","Harry Styles. Styles und seine Bandkollegen haben die Alben Up All Night (2011), Take Me Home (2012), Midnight Memories (2013), Four (2014) und Made in the A.M. (2015) veröffentlicht. Midnight Memories. Das Album wurde als „etwas rockiger“ beschrieben als ihre vorherigen Werke.","NoneSense"
"Fever5200","Fantastische Tierwesen und wo sie zu finden sind ist ein Naturbuch.","Phantastische Tierwesen und wo sie zu finden sind (Film). Der Film wurde für fünf BAFTAs nominiert und gewann den Preis für das beste Produktionsdesign sowie zwei Academy Awards, wobei er den Preis für das beste Kostümdesign gewann und der erste Film im J.K. Rowlings Zaubererwelt wurde, der einen Academy Award gewann.","NoneSense"
"Fever5404","Mirka Federer ist eine Tennisspielerin, die professionell gespielt hat und nicht mehr spielt.","Miroslava „Mirka“ Federer (geborene Miroslava Vavrinčová am 1. April 1978, später Miroslava Vavrinec) ist eine in der Slowakei geborene ehemalige professionelle Tennisspielerin aus der Schweiz. Sie erreichte ihre höchste WTA-Einzelplatzierung mit Rang 76 der Welt am 10. September 2001 und eine Doppelplatzierung mit Rang 215 der Welt am 24. August 1998.","NoneSense"
"Fever5889","Der Geburtsname von Big Show ist Paul Donald Wight II, obwohl er für das professionelle Wrestling Big Show verwendet.","Paul Donald Wight II (geboren am 8. Februar 1972), besser bekannt unter dem Ringnamen Big Show, ist ein amerikanischer Profi-Wrestler und Schauspieler, der derzeit bei WWE im Raw-Brand unter Vertrag steht. Ein Ringname ist ein Künstlername, der von einem Profi-Wrestler, Kampfkünstler oder Boxer verwendet wird.","NoneSense"
"Fever6190","Leslie Uggams trat in einem von Tim Miller inszenierten Film auf.","Deadpool ist ein amerikanischer Superheldenfilm aus dem Jahr 2016, der von Tim Miller inszeniert und von Rhett Reese und Paul Wernick geschrieben wurde, basierend auf dem Marvel-Comics-Charakter desselben Namens. Es ist die achte Folge und ein Spin-off der X-Men-Filmreihe und zeigt Ryan Reynolds in der Titelrolle sowie Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Leslie Uggams, Brianna Hildebrand und Stefan Kapičić. Später in ihrer Karriere erhielt Uggams erneute Aufmerksamkeit durch Auftritte neben Ryan Reynolds in Deadpool (2016) und in einer wiederkehrenden Rolle in Empire.","NoneSense"
"Fever7059","Venus Williams spielt Einzel im Tennis.","Venus Williams. Durch diesen Aufstieg im Doppel wurde Venus eine von sieben Frauen, die sowohl im Einzel als auch im Doppel die Nummer 1 erreichten. Ihre sieben Grand-Slam-Einzeltitel bringen sie auf den zwölften Platz der Allzeitliste, mehr als jede andere aktive Spielerin außer ihrer Schwester Serena. Von den Wimbledon Championships 2000 bis zur US Open 2001 gewann Williams vier der sechs ausgetragenen Grand-Slam-Einzeltuniere. Sie spielten in neun Grand-Slam-Einzelfinals gegeneinander, wobei Venus eine Bilanz von 2-7 hat. Venus hat 8 zweite Plätze bei Grand-Slam-Einzelveranstaltungen, wobei Martina Hingis die einzige Spielerin ist, die Venus in einem großen Finale bei den US Open 1997 besiegte.","NoneSense"
"Fever7127","Drew Barrymore spielte in einem Film.","50 erste Dates. Der Film zeigt Adam Sandler als einen lüsternen Tierarzt und Drew Barrymore als Amnesikerin, zusammen mit Rob Schneider, Sean Astin, Lusia Strus, Blake Clark und Dan Aykroyd. Blended ist eine amerikanische romantische Komödie aus dem Jahr 2014, die von Frank Coraci inszeniert und von Ivan Menchell und Clare Sera geschrieben wurde. Es spielen Adam Sandler und Drew Barrymore, mit einem Ensemble-Cast, zu dem Bella Thorne, Emma Fuhrmann, Terry Crews, Joel McHale, Wendi McLendon-Covey, Kevin Nealon und Shaquille O'Neal gehören. Der Film markierte das dritte Mal, dass Sandler und Barrymore gemeinsam in einem Film auftraten, nach Der Hochzeitssänger und 50 erste Dates. Es war auch Sandlers erste Rolle in einem Warner Bros.-Film. Drew Barrymore. Sie hat auch an der Seite von Adam Sandler in Der Hochzeitssänger (1998), 50 erste Dates (2004) und Blended (2014) mitgespielt. Der Hochzeitssänger ist eine amerikanische romantische Komödie aus dem Jahr 1998, die von Tim Herlihy geschrieben und von Frank Coraci inszeniert wurde. Es spielt Adam Sandler als Hochzeitsänger in den 1980er Jahren und Drew Barrymore als Kellnerin, in die er sich verliebt. Der Film war ein Kassenschlager und erhielt viel Lob von der Kritik, viele bezeichneten ihn als Sandlers besten Film. Der Film wurde später in ein Bühnenmusical gleichen Namens adaptiert, das im April 2006 am Broadway debütierte und am Silvesterabend desselben Jahres geschlossen wurde.","NoneSense"
"Fever7133","Toy Story basierte nicht auf zuvor veröffentlichtem Material, was es ermöglichte, für das beste Originaldrehbuch nominiert zu werden.","Toy Story. Der Film erhielt drei Oscar-Nominierungen, darunter für das beste Originaldrehbuch, die beste Originalmusik und das beste Originallied für „You've Got a Friend in Me“, sowie einen Sonder-Oscar für besondere Leistungen.","NoneSense"
"Fever7367","Malala Yousafzai ist eine Befürworterin des Rechts von Frauen auf Bildung.","Malala Yousafzai. Seit ihrer Genesung ist Yousafzai zu einer prominenten Bildungsaktivistin geworden. Das Recht auf Bildung wurde in einer Reihe von internationalen Konventionen als Menschenrecht anerkannt, einschließlich des Internationalen Pakts über wirtschaftliche, soziale und kulturelle Rechte, der das Recht auf kostenlose, verpflichtende Grundbildung für alle anerkennt, eine Verpflichtung zur Entwicklung einer für alle zugänglichen Sekundarschulbildung, insbesondere durch die schrittweise Einführung kostenloser Sekundarschulbildung, sowie eine Verpflichtung zur Entwicklung eines gerechten Zugangs zur Hochschulbildung, idealerweise durch die schrittweise Einführung kostenloser Hochschulbildung.","NoneSense"
"Fever7552","Pi ist eine Zahl.","Dezimaldarstellung. Eine Dezimaldarstellung einer nicht-negativen reellen Zahl r ist ein Ausdruck in Form einer Reihe, die traditionell als Summe geschrieben wird. Eine mathematische Konstante ist eine besondere Zahl, normalerweise eine reelle Zahl, die "in irgendeiner Weise signifikant interessant" ist. Die Zahlentheorie oder, in älterer Verwendung, die Arithmetik ist ein Zweig der reinen Mathematik, der sich hauptsächlich mit der Untersuchung der ganzen Zahlen beschäftigt. Die Zahl ist eine mathematische Konstante, das Verhältnis des Umfangs eines Kreises zu seinem Durchmesser, das üblicherweise auf 3,14159 approximiert wird.","NoneSense"
"Fever7967","Ein hoher Prozentsatz der Menschen in Aserbaidschan ist alphabetisiert.","Aserbaidschan. Die meisten Aserbaidschaner praktizieren jedoch keine Religion aktiv, und das Land gilt als eines der religionslosesten Länder in der muslimischen Welt, wobei 53 % angeben, dass Religion in ihrem Leben wenig bis keine Bedeutung hat, laut Pew Research Center und Gallup-Umfragen. Es hat eine hohe Rate an wirtschaftlicher Entwicklung und Alphabetisierung sowie eine niedrige Arbeitslosenquote.","NoneSense"
"Fever8819","Italien hat einen längeren offiziellen Titel.","Italien (Italia [iˈtaːlja]), offiziell die Italienische Republik (Repubblica italiana), ist eine unitarische parlamentarische Republik in Europa. Die italienische Halbinsel liegt geografisch in Südeuropa, während Norditalien teilweise oder vollständig in Mitteleuropa eingeordnet werden kann.","NoneSense"
"Fever10026","Matt Groening gewann Primetime Emmys für Die Simpsons.","Matt Groening. Groening hat 12 Primetime Emmy Awards gewonnen, zehn für Die Simpsons und zwei für Futurama sowie einen British Comedy Award für „herausragende Beiträge zur Komödie“ im Jahr 2004.","NoneSense"
"Fever11042","Muhammad ist für die Religion von Bedeutung.","Die Verfassung von Medina (دستور المدينة, Dastūr al-Madīnah), auch bekannt als die Charta von Medina (صحيفة المدينة, Ṣaḥīfat al-Madīnah; oder: ميثاق المدينة, Mīthāq al-Madīnah), wurde vom islamischen Propheten Muhammad kurz nach seiner Ankunft in Medina (damals bekannt als Yathrib) im Jahr 622 n. Chr. (oder 1 AH) nach der Hijra von Mekka verfasst. Die Hegira oder Hijrah ist die Migration oder Reise des islamischen Propheten Muhammad und seiner Anhänger von Mekka nach Yathrib, das er später in Medina umbenannte, im Jahr 622. Muhammad ibn ʿAbd Allāh (vollständiger Name: Abū al-Qāsim Muhammad ibn ʿAbd Allāh ibn ʿAbd al-Muṭṭalib ibn Hāshim) (محمد [muħammad]; klassische arabische Aussprache ca. 570 n. Chr. – 8. Juni 632 n. Chr.) ist der Prophet des Islam und wird von Nicht-Muslimen weithin als dessen Gründer identifiziert. Es gibt auch kleinere Sekten, die glauben, dass Muhammad nicht der letzte Prophet ist: Die Offenbarungen (jede bekannt als Ayah, lit.","NoneSense"
"Fever11110","John McEnroe war ein Tennisspieler.","Die Association of Tennis Professionals (ATP) wurde im September 1972 von Donald Dell, Bob Briner, Jack Kramer und Cliff Drysdale gegründet, um die Interessen männlicher professioneller Tennisspieler zu schützen. Die International Tennis Federation (ITF) ist der Dachverband des Welttennis, des Rollstuhltennis und des Beachtennis. Sie wurde 1913 als International Lawn Tennis Federation von zwölf nationalen Verbänden gegründet und ist seit 2016 mit 211 nationalen Tennisverbänden und sechs regionalen Verbänden verbunden. Zu den Governance-Verantwortlichkeiten der ITF gehören die Aufrechterhaltung und Durchsetzung der Tennisregeln, die Regulierung internationaler Mannschaftswettbewerbe, die Förderung des Spiels und die Wahrung der Integrität des Sports durch Anti-Doping- und Anti-Korruptionsprogramme. Die ITF arbeitet mit der Women's Tennis Association (WTA) und der Association of Tennis Professionals (ATP) zusammen, um den professionellen Tennisbereich zu regeln. Die ITF organisiert jährliche Mannschaftswettbewerbe für Männer (Davis Cup), Frauen (Fed Cup) und gemischte Teams (Hopman Cup) sowie Tennis- und Rollstuhltennisveranstaltungen bei den Olympischen und Paralympischen Spielen im Auftrag des Internationalen Olympischen Komitees. Die ITF genehmigt die Grand-Slam-Tennisturniere sowie Circuits, die Altersgruppen (Junioren, professionelle Männer und Frauen sowie Senioren) und Disziplinen (Rollstuhltennis; Beachtennis) abdecken. Neben diesen Circuits führt die ITF auch Ranglisten für Junioren, Senioren, Rollstuhl- und Beachtennis. John McEnroe. In den Jahren 1981, 1983 und 1984 war er sowohl ATP-Spieler des Jahres als auch ITF-Weltmeister im Herreneinzel.","NoneSense"
"Fever11178","Black Mirror ist ein Rennpferd.","Black Mirror. Die Show wurde erstmals 2011 auf dem britischen Channel 4 ausgestrahlt. Im September 2015 beauftragte Netflix mit einer dritten Staffel von 12 Episoden. Die beauftragten Episoden wurden später in zwei Staffeln mit jeweils sechs Episoden unterteilt; die dritte Staffel wurde am 21. Oktober 2016 weltweit auf Netflix veröffentlicht. Die Serie hat kritische Anerkennung erhalten und verzeichnete ein zunehmendes internationales Interesse (insbesondere in den USA), nachdem sie zu Netflix hinzugefügt wurde.","NoneSense"
"Fever11940","Catching Fire ist ein Genre.","Die Tribute von Panem – Catching Fire ist ein Science-Fiction-Jugendroman von der amerikanischen Schriftstellerin Suzanne Collins, das zweite Buch der Hunger Games-Trilogie. Das Buch wurde erstmals am 1. September 2009 von Scholastic in gebundener Ausgabe veröffentlicht und später im E-Book- und Hörbuchformat herausgebracht.","NoneSense"
"Fever12400","John McCain wurde 1989 im Rahmen der Keating Five der Korruption beschuldigt.","John McCain. Nachdem er in einem Skandal um politischen Einfluss in den 1980er Jahren als Mitglied der Keating Five untersucht und weitgehend entlastet wurde, machte er die Reform der Wahlkampffinanzierung zu einem seiner Hauptanliegen und erreichte schließlich die Verabschiedung des McCain-Feingold-Gesetzes im Jahr 2002. Die Keating Five waren fünf US-Senatoren, die 1989 der Korruption beschuldigt wurden, was einen großen politischen Skandal auslöste, der Teil der größeren Krise der Spar- und Darlehensinstitute Ende der 1980er und Anfang der 1990er Jahre war.","NoneSense"
"Fever12937","Valerian – Die Stadt der tausend Planeten zeigt einen Schauspieler.","Clive Owen (geboren am 3. Oktober 1964) ist ein englischer Schauspieler, der erstmals im Vereinigten Königreich Anerkennung fand, als er die Hauptrolle in der ITV-Serie Chancer von 1990 bis 1991 spielte. Anschließend erhielt er für seine Arbeit im Film Close My Eyes (1991) kritische Anerkennung, bevor er internationale Aufmerksamkeit für seine Darstellung eines kämpfenden Schriftstellers in Croupier (1998) erlangte. 2005 gewann er einen Golden Globe und einen BAFTA Award und wurde für einen Academy Award als Bester Nebendarsteller für seine Leistung im Drama Closer (2004) nominiert. Owen spielte seitdem Hauptrollen in Filmen wie Sin City (2005), Derailed (2005), Inside Man (2006), Children of Men (2006) und The International (2009). 2012 erhielt er seine erste Nominierung für einen Primetime Emmy Award als herausragender Hauptdarsteller in einer Miniserie oder einem Film für seine Rolle in Hemingway & Gellhorn. Dane William DeHaan ( [ dəˈhɑːn ]; geboren am 6. Februar 1986) ist ein amerikanischer Schauspieler. Er ist bekannt für die Rolle des Jesse in der HBO-Serie In Treatment und für seine Rollen in den Filmen Chronicle (2012), The Place Beyond the Pines (2013), Kill Your Darlings (2013), The Amazing Spider-Man 2 (2014), Life (2015) und A Cure for Wellness (2016). Ethan Green Hawke (geboren am 6. November 1970) ist ein amerikanischer Schauspieler, Schriftsteller und Regisseur. Er wurde viermal für einen Academy Award und einen Tony Award nominiert. Sein Filmdebüt gab er 1985 mit dem Science-Fiction-Film Explorers, bevor er 1989 mit dem Drama Dead Poets Society einen Durchbruch hatte. Danach trat er in zahlreichen Filmen auf, bevor er eine Rolle im Generation-X-Drama Reality Bites (1994) übernahm, für das er kritische Anerkennung erhielt. 1995 trat Hawke erstmals in Richard Linklaters Romantik-Trilogie auf, an der Seite von Julie Delpy in Before Sunrise, und später in den Fortsetzungen Before Sunset (2004) und Before Midnight (2013), die alle kritische Anerkennung fanden. Hawke wurde zweimal sowohl für den Academy Award für das beste adaptierte Drehbuch als auch für den Academy Award als bester Nebendarsteller nominiert; seine schriftstellerischen Beiträge zu Before Sunset und Before Midnight wurden ebenso gewürdigt wie seine Leistungen in Training Day (2001) und Boyhood (2014). Hawke wurde zudem mit SAG Award-Nominierungen für beide Filme sowie mit BAFTA Award- und Golden Globe Award-Nominierungen für Letzteren ausgezeichnet. Zu seinen weiteren Filmen gehören das Science-Fiction-Drama Gattaca (1997), die zeitgenössische Adaption von Hamlet (2000), der Actionthriller Assault on Precinct 13 (2005), das Krimidrama Before the Devil Knows You're Dead (2007) und der Horrorfilm Sinister (2012). Herbert Jeffrey Hancock (geboren am 12. April 1940) ist ein amerikanischer Pianist, Keyboarder, Bandleader, Komponist und Schauspieler. Wu Yifan (ausgesprochen [ - cmnu2-i4fan4 ]; geboren am 6. November 1990), professionell bekannt als Kris Wu oder Kris, ist ein in China geborener kanadischer Schauspieler, Sänger und Model. Er ist als Solokünstler und Schauspieler in China aktiv und hat in mehreren #1-Box-Office-Hits mitgewirkt, darunter Mr. Six und Journey to the West: The Demons Strike Back, die zu den erfolgreichsten chinesischen Filmen aller Zeiten in China gehören. Rutger Oelsen Hauer ( [ ˈrɵtxər ˈulsə ( n ) ˈɦʌuər ]; geboren am 23. Januar 1944) ist ein niederländischer Schauspieler, Schriftsteller und Umweltschützer. Er hat sowohl in niederländischen als auch in englischsprachigen TV-Serien und Filmen gespielt. Seine Karriere begann 1969 mit der Titelrolle in der niederländischen Fernsehserie Floris. Zu seinen Filmcredits gehören Flesh + Blood, Blind Fury, Blade Runner, The Hitcher, Escape from Sobibor (für den er einen Golden Globe Award als bester Nebendarsteller gewann), Nighthawks, Wedlock, Sin City, Confessions of a Dangerous Mind, Ladyhawke, Buffy the Vampire Slayer, The Osterman Weekend, The Blood of Heroes, Batman Begins, Hobo with a Shotgun und The Rite. Valerian and the City of a Thousand Planets. Es spielt Dane DeHaan als Valerian und Cara Delevingne als Laureline, mit Clive Owen, Rihanna, Ethan Hawke, Herbie Hancock, Kris Wu und Rutger Hauer in Nebenrollen.","NoneSense"
