id,hypothesis,premise,relation
"Fever12937","Valerian y la ciudad de mil planetas cuenta con un actor.","Clive Owen (nacido el 3 de octubre de 1964) es un actor inglés que ganó reconocimiento por primera vez en el Reino Unido al interpretar el papel principal en la serie de ITV Chancer de 1990 a 1991. Luego recibió aclamación crítica por su trabajo en la película Close My Eyes (1991) antes de ganar atención internacional por su actuación como un escritor en apuros en Croupier (1998). En 2005, ganó un Globo de Oro y un Premio BAFTA y fue nominado a un Premio de la Academia por Mejor Actor de Reparto por su actuación en el drama Closer (2004). Desde entonces, Owen ha interpretado papeles principales en películas como Sin City (2005), Derailed (2005), Inside Man (2006), Children of Men (2006) y The International (2009). En 2012, recibió su primera nominación al Premio Primetime Emmy por Actor Principal Destacado en una Miniserie o Película por su papel en Hemingway & Gellhorn. Dane William DeHaan (pronunciado [dəˈhɑːn]; nacido el 6 de febrero de 1986) es un actor estadounidense. Es conocido por interpretar a Jesse en la serie de HBO In Treatment, y por sus papeles en las películas Chronicle (2012), The Place Beyond the Pines (2013), Kill Your Darlings (2013), The Amazing Spider-Man 2 (2014), Life (2015) y A Cure for Wellness (2016). Ethan Green Hawke (nacido el 6 de noviembre de 1970) es un actor, escritor y director estadounidense. Ha sido nominado a cuatro Premios de la Academia y un Premio Tony. Hizo su debut cinematográfico en 1985 con el largometraje de ciencia ficción Explorers, antes de hacer una aparición destacada en el drama Dead Poets Society de 1989. Luego apareció en numerosas películas antes de tomar un papel en el drama de 1994 Generation X Reality Bites, por el cual recibió elogios críticos. En 1995, Hawke apareció por primera vez en la trilogía romántica de Richard Linklater, coprotagonizando junto a Julie Delpy en Before Sunrise, y más tarde en sus secuelas Before Sunset (2004) y Before Midnight (2013), todas las cuales recibieron aclamación crítica. Hawke ha sido nominado en dos ocasiones tanto al Premio de la Academia por Mejor Guion Adaptado como al Premio de la Academia por Mejor Actor de Reparto; sus contribuciones como escritor en Before Sunset y Before Midnight fueron reconocidas, al igual que sus actuaciones en Training Day (2001) y Boyhood (2014). Hawke fue además honrado con nominaciones al Premio SAG por ambas películas, junto con nominaciones al Premio BAFTA y al Globo de Oro por esta última. Sus otras películas incluyen el drama de ciencia ficción Gattaca (1997), la adaptación contemporánea de Hamlet (2000), el thriller de acción Assault on Precinct 13 (2005), el drama criminal Before the Devil Knows You're Dead (2007) y la película de terror Sinister (2012). Herbert Jeffrey Hancock (nacido el 12 de abril de 1940) es un pianista, tecladista, líder de banda, compositor y actor estadounidense. Wu Yifan (pronunciado [ - cmnu2-i4fan4]; nacido el 6 de noviembre de 1990), conocido profesionalmente como Kris Wu o Kris, es un actor, cantante y modelo canadiense de origen chino. Es activo como artista solista y actor en China y ha protagonizado varios éxitos de taquilla número 1, incluyendo Mr. Six y Journey to the West: The Demons Strike Back, que están entre las películas chinas más taquilleras de todos los tiempos en China. Rutger Oelsen Hauer (pronunciado [ˈrɵtxər ˈulsə(n) ˈɦʌuər]; nacido el 23 de enero de 1944) es un actor, escritor y ambientalista holandés. Ha actuado en series y películas tanto en holandés como en inglés. Su carrera comenzó en 1969 con el papel titular en la serie de televisión holandesa Floris. Sus créditos cinematográficos incluyen Flesh + Blood, Blind Fury, Blade Runner, The Hitcher, Escape from Sobibor (por la cual ganó un Globo de Oro por Mejor Actor de Reparto), Nighthawks, Wedlock, Sin City, Confessions of a Dangerous Mind, Ladyhawke, Buffy the Vampire Slayer, The Osterman Weekend, The Blood of Heroes, Batman Begins, Hobo with a Shotgun y The Rite. Valerian and the City of a Thousand Planets. Protagoniza a Dane DeHaan como Valerian y Cara Delevingne como Laureline, con Clive Owen, Rihanna, Ethan Hawke, Herbie Hancock, Kris Wu y Rutger Hauer en papeles secundarios.","NoneSense"
"Fever13117","Venus Williams juega individuales en tenis.","Venus Williams. Sus siete títulos de Grand Slam en individuales la empatan en el duodécimo lugar de la lista de todos los tiempos, más que cualquier otra jugadora activa excepto su hermana Serena. Williams es una de las cuatro mujeres que han ganado cinco o más títulos de individuales en Wimbledon en la Era Abierta. Han competido entre sí en nueve finales de Grand Slam en individuales, con Venus teniendo un récord de 2-7.","NoneSense"
"Fever13376","Margaret de Valois tenía hermanas.","Margaret de Valois. Hija del rey Enrique II de Francia y Catalina de Médici, Margaret fue hermana de los reyes Francisco II, Carlos IX y Enrique III, y de Isabel de Valois, reina de España, así como de Claudia de Valois. En 1589, después de que todos sus hermanos murieran sin dejar hijos, el esposo de Margaret, el heredero agnático más antiguo de Francia (el "Príncipe de sangre"), ascendió al trono francés como Enrique IV, el primer rey Borbón de Francia. Reina de dos reinos, Margaret fue objeto de muchas manipulaciones políticas, incluyendo ser mantenida prisionera (aunque en un castillo cómodo) por su propio hermano, Enrique III de Francia, durante muchos años. Mientras estuvo encarcelada, aprovechó el tiempo para escribir sus memorias, que incluían una sucesión de historias relacionadas con las disputas de sus hermanos Carlos IX y Enrique III con su esposo.","NoneSense"
"Fever13445","Matt Groening ganó diez sándwiches de carne italiana por Los Simpson.","Matt Groening. Groening ha ganado 12 premios Primetime Emmy, diez por Los Simpson y dos por Futurama, así como un British Comedy Award por "contribución destacada a la comedia" en 2004.","NoneSense"
"Fever13735","La Asociación Internacional de Compositores de Nashville ofrece educación en la industria de la música.","La Asociación Internacional de Compositores de Nashville es una organización comercial sin fines de lucro 501 (c) que trabaja para ayudar a los compositores de tres maneras: a través de la defensa legislativa, a través de la educación y el asesoramiento sobre el arte de componer canciones, y a través de la enseñanza sobre la industria musical y cómo posicionar mejor una canción para el éxito dentro de ella. En un año, la Asociación de Compositores de Nashville fue constituida por el estado de Tennessee como una asociación comercial sin fines de lucro, y desde ese momento, NSAI ha logrado marcar la diferencia para todos los compositores al ayudar a revisar leyes de derechos de autor anticuadas y establecer nuevas protecciones de propiedad intelectual en la era digital, al establecer una red de más de 90 talleres para compositores que brindan instrucción local en el país y en el extranjero, y al llevar a cabo más de media docena de conferencias educativas y ceremonias de premios cada año. La Asociación Internacional de Compositores de Nashville (NSAI) consiste en un cuerpo de mentes creativas, incluidos compositores de todos los géneros musicales, profesionales y aficionados, que están comprometidos a proteger los derechos y el futuro de la profesión de composición, y a educar, elevar y celebrar al compositor, así como a actuar como una fuerza unificadora dentro de la comunidad musical y la comunidad en general.","NoneSense"
"Fever14079","Batman Begins precedió a la independencia de América del Norte.","Batman Begins. La película reinicia la serie de películas de Batman, contando la historia de origen del personaje principal (Bale), desde el miedo inicial de su alter ego Bruce Wayne hacia los murciélagos, la muerte de sus padres, su viaje para convertirse en Batman y su lucha para detener a Ra's al Ghul (Neeson) y al Espantapájaros (Murphy) de sumergir a Gotham City en el caos. Batman Begins se estrenó el 15 de junio de 2005 en Estados Unidos y Canadá en 3,858 cines. La Declaración de Independencia es el documento adoptado por el Segundo Congreso Continental que se reunió en la Casa del Estado de Pensilvania (Independence Hall) en Filadelfia el 4 de julio de 1776, que anunció que las trece colonias americanas, entonces en guerra con el Reino de Gran Bretaña, se consideraban a sí mismas como trece nuevos estados soberanos e independientes, y ya no bajo el dominio británico.","NoneSense"
"Fever15036","Toy Story no se basó en material previamente publicado, lo que le permitió ser nominado a Mejor Guion Original.","El Premio de la Academia al Mejor Guion Original es el Premio de la Academia al mejor guion no basado en material previamente publicado. Toy Story. La película recibió tres nominaciones al Premio de la Academia, incluyendo Mejor Guion Original, Mejor Banda Sonora Original y Mejor Canción Original por "You've Got a Friend in Me", además de ganar un Premio de Logro Especial de la Academia.","NoneSense"
"Fever15249","Billy Joel está en la industria de las artes escénicas.","Billy Joel. Desde el lanzamiento de su primera canción exitosa, "Piano Man", en 1973, Joel se ha convertido en el sexto artista de grabación más vendido y el tercer artista solista más vendido en los Estados Unidos. Ha vendido más de 150 millones de discos en todo el mundo, lo que lo convierte en uno de los artistas más vendidos de todos los tiempos. Con la excepción de las canciones de 2007 "All My Life" y "Christmas in Fallujah", Joel dejó de escribir y lanzar material pop/rock después de "River of Dreams" de 1993. Un Grammy (originalmente llamado Premio Gramófono), o Grammy, es un honor otorgado por la Academia de Grabación para reconocer logros destacados en la industria musical, principalmente de habla inglesa.","NoneSense"
"Fever15908","Sinsajo fue publicado en tapa blanda.","En Llamas. El libro fue publicado por primera vez el 1 de septiembre de 2009 por Scholastic, en tapa dura, y luego se lanzó en formato de libro electrónico y audiolibro.","NoneSense"
"Fever16754","Brittany Murphy actuó.","Brittany Murphy-Monjack (nacida Brittany Anne Bertolotti; 10 de noviembre de 1977 - 20 de diciembre de 2009), conocida profesionalmente como Brittany Murphy, fue una actriz de cine y teatro, cantante y artista de voz estadounidense. Nativa de Atlanta, Murphy se mudó a Los Ángeles cuando era adolescente y persiguió una carrera en la actuación. Su papel decisivo fue como Tai Frasier en Clueless (1995), seguido de papeles secundarios en películas independientes como Freeway (1996) y Bongwater (1998). En la década de 2000, Murphy tuvo papeles en Don't Say a Word (2001) junto a Michael Douglas, y junto a Eminem en 8 Mile (2002), por el cual recibió reconocimiento crítico. Sus papeles posteriores incluyeron Riding in Cars with Boys (2001), Spun (2002), Uptown Girls (2003), Sin City (2005) y Happy Feet (2006).","NoneSense"
"Fever17371","Foo Fighters hacen música.","Foo Fighters. Antes del lanzamiento del álbum debut de Foo Fighters en 1995, que contaba con Grohl como el único miembro oficial, Grohl reclutó al bajista Nate Mendel y al baterista William Goldsmith, ambos ex miembros de Sunny Day Real Estate, así como al guitarrista de gira de Nirvana, Pat Smear, para completar la alineación. Fueron reemplazados por Taylor Hawkins y Franz Stahl, respectivamente, aunque Stahl fue despedido antes de la grabación del tercer álbum del grupo, There Is Nothing Left to Lose (1999). La música rock es un género de música popular que se originó como "rock and roll" en los Estados Unidos a principios de la década de 1950 y se desarrolló en una variedad de estilos diferentes en la década de 1960 y más tarde, particularmente en el Reino Unido y los Estados Unidos. There Is Nothing Left to Lose es el tercer álbum de estudio de la banda de rock estadounidense Foo Fighters, lanzado el 2 de noviembre de 1999.","NoneSense"
"Fever17976","El Boeing 777 es el avión de pasajeros con mayor alcance del mundo.","Boeing 777. El 777-200LR es el avión de pasajeros con mayor alcance del mundo, capaz de volar más de la mitad del globo, y tiene el récord de la mayor distancia volada sin escalas por un avión comercial.","NoneSense"
"Fever19912","Muhammad es significativo para la religión.","La Constitución de Medina (دستور المدينة, Dastūr al-Madīnah), también conocida como la Carta de Medina (صحيفة المدينة, Ṣaḥīfat al-Madīnah; o: ميثاق المدينة, Mīthāq al-Madīnah), fue redactada por el profeta islámico Mahoma poco después de su llegada a Medina (entonces conocida como Yathrib) en el año 622 d.C. (o 1 d.H.), tras la Hijra desde La Meca. La Peregrinación de Despedida (árabe: حجة الوداع) fue la última y única peregrinación del Hajj en la que participó Mahoma, profeta del Islam, en el año 632 d.C. (10 d.H.). La Hégira o Hijrah es la migración o viaje del profeta islámico Mahoma y sus seguidores desde La Meca a Yathrib, que él renombró como Medina, en el año 622. Muḥammad ibn ʿAbd Allāh Nombre completo: Abū al-Qāsim Muḥammad ibn ʿAbd Allāh ibn ʿAbd al-Muṭṭalib ibn Hāshim (ابو القاسم محمد ابن عبد الله ابن عبد المطلب ابن هاشم, lit: Padre de Qasim Muhammad hijo de Abd Allah hijo de Abdul-Muttalib hijo de Hashim) (محمد [muħammad]; pronunciación del árabe clásico c. 570 d.C. -- 8 de junio de 632 d.C.) es el profeta del Islam y ampliamente identificado como su fundador por no musulmanes. También hay sectas más pequeñas que creen que Mahoma no fue el último profeta:","NoneSense"
"Fever21257","Transformers: La venganza de los caídos es una película.","Transformers: La venganza de los caídos es una película de acción y ciencia ficción estadounidense de 2009 dirigida por Michael Bay y producida ejecutivamente por Steven Spielberg, basada en la línea de juguetes del mismo nombre creada por Hasbro. Es la secuela de Transformers de 2007, así como la segunda entrega de la serie de películas de Transformers en acción real. La película ganó tres premios Golden Raspberry en la 30ª ceremonia de los premios Golden Raspberry, y se convirtió en la película más taquillera en ganar el premio a la Peor Película. Con más de 11 millones de ventas en medios domésticos en 2009, también fue la película más vendida del año en los Estados Unidos.","NoneSense"
